T X Y S0 S1 S2 S3 
0 5553.309 7197.759 4 12 21 40 
1 5553.309 7197.759 5 9 20 51 
2 5553.309 7197.759 4 15 20 54 
3 5553.309 7197.759 5 19 29 43 
4 5553.309 7197.759 5 10 21 43 
5 5553.309 7197.759 5 12 23 53 
6 5553.309 7197.759 3 19 21 59 
7 5553.309 7197.759 4 19 24 50 
8 5553.309 7197.759 4 19 22 45 
9 5553.309 7197.759 5 17 26 48 
10 5553.309 7197.759 3 12 27 51 
11 5553.309 7197.759 4 18 26 56 
12 5553.309 7197.759 3 16 25 42 
13 5553.309 7197.759 3 19 25 58 
14 5553.309 7197.759 5 19 28 57 
15 5553.309 7197.759 3 18 21 52 
16 5553.309 7197.759 4 9 28 51 
17 5553.309 7197.759 3 19 26 48 
18 5553.309 7197.759 3 15 22 48 
19 5553.309 7197.759 5 10 23 59 
20 5553.309 7197.759 4 17 28 46 
21 5553.309 7197.759 3 11 26 45 
22 5553.309 7197.759 4 19 23 52 
23 5553.309 7197.759 4 10 28 40 
24 5553.309 7197.759 5 19 22 41 
25 5553.309 7197.759 5 15 21 48 
26 5553.309 7197.759 4 14 25 43 
27 5553.309 7197.759 4 9 28 52 
28 5553.309 7197.759 5 18 24 43 
29 5553.309 7197.759 5 17 23 59 
30 5553.309 7197.759 4 19 29 55 
31 5553.309 7197.759 4 11 27 58 
32 5553.309 7197.759 3 8 26 54 
33 5553.309 7197.759 4 11 28 46 
34 5553.309 7197.759 3 19 26 53 
35 5553.309 7197.759 5 16 26 41 
36 5553.309 7197.759 3 16 23 52 
37 5553.309 7197.759 4 12 25 55 
38 5553.309 7197.759 5 11 29 49 
39 5553.309 7197.759 4 15 20 50 
40 5553.309 7197.759 4 9 28 57 
41 5553.309 7197.759 4 15 26 41 
42 5553.309 7197.759 4 8 28 47 
43 5553.309 7197.759 3 8 26 43 
44 5553.309 7197.759 5 11 28 50 
45 5553.309 7197.759 5 15 21 52 
46 5553.309 7197.759 3 16 29 47 
47 5553.309 7197.759 4 15 26 59 
48 5553.309 7197.759 4 10 23 46 
49 5553.309 7197.759 4 8 27 55 
50 5553.309 7197.759 3 9 24 56 
51 5553.309 7197.759 5 13 24 45 
52 5553.309 7197.759 3 17 29 47 
53 5553.309 7197.759 3 9 25 52 
54 5553.309 7197.759 5 14 26 54 
55 5553.309 7197.759 5 16 29 44 
56 5553.309 7197.759 5 10 29 40 
57 5553.309 7197.759 5 14 24 56 
58 5553.309 7197.759 4 10 26 47 
59 5553.309 7197.759 3 15 23 55 
