2007-11-11,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y
7:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:14,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:15,0.0,-1.1095744E27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:16,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:17,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:18,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:19,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:20,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:21,42.393604,-72.533195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:22,42.393585,-72.53318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:23,42.393585,-72.533134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:24,42.392723,-72.53384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:25,42.38743,-72.53172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:26,42.383602,-72.53208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:27,42.38137,-72.53394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:28,42.37883,-72.53551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:29,42.37812,-72.53693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:30,42.37807,-72.536194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:31,42.378067,-72.53618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:32,42.378075,-72.53621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:33,42.378242,-72.5361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8:40,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-
8:41,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-1.8111362E22,-,-,-,-,-,-
8:42,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-
8:43,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-
8:44,-,-,-,-,-,-,-,-,-,-,-,-,42.393795,-72.532646,-,-,-,-,-,-
8:45,-,-,-,-,-,-,-,-,-,-,-,-,42.39367,-72.53258,-,-,-,-,-,-
8:46,-,-,-,-,-,-,-,-,-,-,-,-,42.393658,-72.53264,-,-,-,-,-,-
8:47,-,-,-,-,-,-,-,-,-,-,-,-,42.393627,-72.53257,-,-,-,-,-,-
8:48,-,-,-,-,-,-,-,-,-,-,-,-,42.393692,-72.532585,-,-,-,-,-,-
8:49,42.37826,-72.53613,-,-,-,-,-,-,-,-,-,-,42.39366,-72.53268,-,-,-,-,-,-
8:50,42.37826,-72.53612,-,-,-,-,-,-,-,-,-,-,42.39363,-72.53277,-,-,-,-,-,-
8:51,42.378265,-72.53612,-,-,-,-,-,-,-,-,-,-,42.393654,-72.53271,-,-,-,-,-,-
8:52,42.378254,-72.536095,-,-,-,-,-,-,-,-,-,-,42.393665,-72.53263,-,-,-,-,-,-
8:53,42.37825,-72.5361,-,-,-,-,-,-,-,-,-,-,42.393696,-72.53266,-,-,-,-,-,-
8:54,42.37823,-72.53613,-,-,-,-,-,-,-,-,-,-,42.39369,-72.53265,-,-,-,-,-,-
8:55,42.37821,-72.53612,-,-,-,-,-,-,-,-,-,-,42.393684,-72.53262,-,-,-,-,-,-
8:56,42.378223,-72.536125,-,-,-,-,-,-,-,-,-,-,42.39368,-72.53258,-,-,-,-,-,-
8:57,42.37822,-72.53615,-,-,-,-,-,-,-,-,-,-,42.39274,-72.533585,-,-,-,-,-,-
8:58,42.378227,-72.536125,-,-,-,-,-,-,-,-,-,-,42.388298,-72.53201,-,-,-,-,-,-
8:59,42.378235,-72.53614,-,-,-,-,-,-,-,-,-,-,42.384773,-72.528015,-,-,-,-,-,-
9:0,42.378235,-72.536125,-,-,-,-,-,-,-,-,-,-,42.38732,-72.526115,-,-,-,-,-,-
9:1,42.378242,-72.53615,-,-,-,-,-,-,-,-,-,-,42.385536,-72.52577,-,-,-,-,-,-
9:2,42.378242,-72.53615,-,-,-,-,-,-,-,-,-,-,42.383053,-72.5207,-,-,-,-,-,-
9:3,42.378223,-72.536125,-,-,-,-,-,-,-,-,-,-,42.3801,-72.51947,-,-,-,-,-,-
9:4,42.378254,-72.53613,-,-,-,-,-,-,-,-,-,-,42.377125,-72.520004,-,-,-,-,-,-
9:5,42.378242,-72.53613,-,-,-,-,-,-,-,-,-,-,42.376015,-72.519775,-,-,-,-,-,-
9:6,42.378216,-72.53614,-,-,-,-,-,-,-,-,-,-,42.374405,-72.51995,-,-,-,-,-,-
9:7,42.378204,-72.536156,-,-,-,-,-,-,-,-,-,-,42.372257,-72.51964,-,-,-,-,-,-
9:8,42.378178,-72.53613,-,-,-,-,-,-,-,-,-,-,42.37303,-72.51992,-,-,-,-,-,-
9:9,42.378185,-72.53613,-,-,-,-,-,-,-,-,-,-,42.363163,-72.520706,-,-,-,-,-,-
9:10,42.37821,-72.53613,-,-,-,-,-,-,-,-,-,-,42.35497,-72.52081,-,-,-,-,-,-
9:11,42.37822,-72.53614,-,-,-,-,-,-,-,-,-,-,42.34746,-72.52026,-,-,-,-,-,-
9:12,42.37822,-72.53613,-,-,-,-,-,-,-,-,-,-,42.336678,-72.5223,-,-,-,-,-,-
9:13,42.378223,-72.53611,-,-,-,-,-,-,-,-,-,-,42.332806,-72.523636,-,-,-,-,-,-
9:14,42.37823,-72.53613,-,-,-,-,-,-,-,-,-,-,42.3259,-72.5244,-,-,-,-,-,-
9:15,42.37822,-72.53618,-,-,-,-,-,-,-,-,-,-,42.324833,-72.52728,-,-,-,-,-,-
9:16,42.378223,-72.53614,-,-,-,-,-,-,-,-,-,-,42.32528,-72.53103,-,-,-,-,-,-
9:17,42.37822,-72.53613,-,-,-,-,-,-,-,-,-,-,42.324615,-72.52868,-,-,-,-,-,-
9:18,42.37824,-72.53606,-,-,-,-,-,-,-,-,-,-,42.32184,-72.53196,-,-,-,-,-,-
9:19,42.378227,-72.53611,-,-,-,-,-,-,-,-,-,-,42.320225,-72.53211,-,-,-,-,-,-
9:20,42.37823,-72.53615,-,-,-,-,-,-,-,-,-,-,42.317398,-72.52983,-,-,-,-,-,-
9:21,42.378223,-72.53614,-,-,-,-,-,-,-,-,-,-,42.307774,-72.53049,-,-,-,-,-,-
9:22,42.37823,-72.53612,-,-,-,-,-,-,-,-,-,-,42.2993,-72.52953,-,-,-,-,-,-
9:23,42.378223,-72.53611,-,-,-,-,-,-,-,-,-,-,42.288994,-72.5359,-,-,-,-,-,-
9:24,42.37822,-72.536125,-,-,-,-,-,-,-,-,-,-,42.284866,-72.54771,-,-,-,-,-,-
9:25,42.37822,-72.53613,-,-,-,-,-,-,-,-,-,-,42.2807,-72.558075,-,-,-,-,-,-
9:26,42.378223,-72.53613,-,-,-,-,-,-,-,-,-,-,42.273262,-72.56526,-,-,-,-,-,-
9:27,42.378235,-72.53612,-,-,-,-,-,-,-,-,-,-,42.266605,-72.570335,-,-,-,-,-,-
9:28,42.378227,-72.536156,-,-,-,-,-,-,-,-,-,-,42.260044,-72.573616,-,-,-,-,-,-
9:29,42.37823,-72.53618,-,-,-,-,-,-,-,-,-,-,42.258015,-72.5728,-,-,-,-,-,-
9:30,42.378216,-72.53615,-,-,-,-,-,-,-,-,-,-,42.25637,-72.57222,-,-,-,-,-,-
9:31,42.37822,-72.536156,-,-,-,-,-,-,-,-,-,-,42.254223,-72.57422,-,-,-,-,-,-
9:32,42.37822,-72.53617,-,-,-,-,-,-,-,-,-,-,42.25418,-72.57421,-,-,-,-,-,-
9:33,42.378223,-72.53615,-,-,-,-,-,-,-,-,-,-,42.254185,-72.574234,-,-,-,-,-,-
9:34,42.378227,-72.53611,-,-,-,-,-,-,-,-,-,-,42.254223,-72.57426,-,-,-,-,-,-
9:35,42.378235,-72.53612,-,-,-,-,-,-,-,-,-,-,42.254192,-72.5742,-,-,-,-,-,-
9:36,42.378235,-72.53612,-,-,-,-,-,-,-,-,-,-,42.25371,-72.57465,-,-,-,-,-,-
9:37,42.37824,-72.53611,-,-,-,-,-,-,-,-,-,-,42.25456,-72.577194,-,-,-,-,-,-
9:38,42.37823,-72.53611,-,-,-,-,-,-,-,-,-,-,42.257687,-72.57595,-,-,-,-,-,-
9:39,42.37822,-72.536125,-,-,-,-,-,-,-,-,-,-,42.260937,-72.57284,-,-,-,-,-,-
9:40,42.378223,-72.536125,-,-,-,-,-,-,-,-,-,-,42.266556,-72.56816,-,-,-,-,-,-
9:41,-,-,-,-,-,-,-,-,-,-,-,-,42.27499,-72.56489,-,-,-,-,-,-
9:42,-,-,-,-,-,-,-,-,-,-,-,-,42.281303,-72.556564,-,-,-,-,-,-
9:43,-,-,-,-,-,-,-,-,-,-,-,-,42.28544,-72.5454,-,-,-,-,-,-
9:44,-,-,-,-,-,-,-,-,-,-,-,-,42.289894,-72.53386,-,-,-,-,-,-
9:45,-,-,-,-,-,-,-,-,-,-,-,-,42.300472,-72.52875,-,-,-,-,-,-
9:46,-,-,-,-,-,-,-,-,-,-,-,-,42.3084,-72.52997,-,-,-,-,-,-
9:47,-,-,-,-,-,-,-,-,-,-,-,-,42.318268,-72.5291,-,-,-,-,-,-
9:48,-,-,-,-,-,-,-,-,-,-,-,-,42.3203,-72.533455,-,-,-,-,-,-
9:49,-,-,-,-,-,-,-,-,-,-,-,-,42.321682,-72.53428,-,-,-,-,-,-
9:50,-,-,-,-,-,-,-,-,-,-,-,-,42.322353,-72.52952,-,-,-,-,-,-
9:51,-,-,-,-,-,-,-,-,-,-,-,-,42.325134,-72.530205,-,-,-,-,-,-
9:52,-,-,-,-,-,-,-,-,-,-,-,-,42.325233,-72.5311,-,-,-,-,-,-
9:53,-,-,-,-,-,-,-,-,-,-,-,-,42.32501,-72.52741,-,-,-,-,-,-
9:54,-,-,-,-,-,-,-,-,-,-,-,-,42.324978,-72.52453,-,-,-,-,-,-
9:55,-,-,-,-,-,-,-,-,-,-,-,-,42.333286,-72.523544,-,-,-,-,-,-
9:56,-,-,-,-,-,-,-,-,-,-,-,-,42.340004,-72.52023,-,-,-,-,-,-
9:57,-,-,-,-,-,-,-,-,-,-,-,-,42.34596,-72.52048,-,-,-,-,-,-
9:58,-,-,-,-,-,-,-,-,-,-,-,-,42.35516,-72.52081,-,-,-,-,-,-
9:59,-,-,-,-,-,-,-,-,-,-,-,-,42.36467,-72.52065,-,-,-,-,-,-
10:0,-,-,-,-,-,-,-,-,-,-,-,-,42.3722,-72.51922,-,-,-,-,-,-
10:1,-,-,-,-,-,-,-,-,-,-,-,-,42.373302,-72.51956,-,-,-,-,-,-
10:2,-,-,-,-,-,-,-,-,-,-,-,-,42.375137,-72.51987,-,-,-,-,-,-
10:3,-,-,-,-,-,-,-,-,-,-,-,-,42.376804,-72.51993,-,-,-,-,-,-
10:4,-,-,-,-,-,-,-,-,-,-,-,-,42.379208,-72.51987,-,-,-,-,-,-
10:5,-,-,-,-,-,-,-,-,-,-,-,-,42.383095,-72.52062,-,-,-,-,-,-
10:6,-,-,-,-,-,-,-,-,-,-,-,-,42.38599,-72.52243,-,-,-,-,-,-
10:7,-,-,-,-,-,-,-,-,-,-,-,-,42.387283,-72.52627,-,-,-,-,-,-
10:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10:12,-,-,-,-,-,-,-,-,-,-,-,-,42.385567,-72.525955,-,-,-,-,-,-
10:13,-,-,-,-,-,-,-,-,-,-,-,-,42.3814,-72.51931,-,-,-,-,-,-
10:14,-,-,-,-,-,-,-,-,-,-,-,-,42.37987,-72.51956,-,-,-,-,-,-
10:15,-,-,-,-,-,-,-,-,-,-,-,-,42.377655,-72.51992,-,-,-,-,-,-
10:16,-,-,-,-,-,-,-,-,-,-,-,-,42.375973,-72.51993,-,-,-,-,-,-
10:17,-,-,-,-,-,-,-,-,-,-,-,-,42.37445,-72.51996,-,-,-,-,-,-
10:18,-,-,-,-,-,-,-,-,-,-,-,-,42.373108,-72.51985,-,-,-,-,-,-
10:19,-,-,-,-,-,-,-,-,-,-,-,-,42.37264,-72.51886,-,-,-,-,-,-
10:20,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.373096,-72.51898,-,-,-,-,-,-
10:21,-,-,-,-,-,-,-,-,0.0,-1.1095744E27,-,-,42.368782,-72.52008,-,-,-,-,-,-
10:22,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.35897,-72.52092,-,-,-,-,-,-
10:23,-,-,-,-,-,-,-,-,42.39366,-72.53265,-,-,42.349457,-72.51996,-,-,-,-,-,-
10:24,-,-,-,-,-,-,-,-,42.393803,-72.53272,-,-,42.339912,-72.52025,-,-,-,-,-,-
10:25,-,-,-,-,-,-,-,-,42.39388,-72.53275,-,-,42.3329,-72.52368,-,-,-,-,-,-
10:26,-,-,-,-,-,-,-,-,42.39382,-72.53262,-,-,42.323948,-72.52476,-,-,-,-,-,-
10:27,-,-,-,-,-,-,-,-,42.393723,-72.53261,-,-,42.32512,-72.52862,-,-,-,-,-,-
10:28,-,-,-,-,42.37833,-72.53508,-,-,42.393593,-72.53255,-,-,42.325195,-72.531235,-,-,-,-,-,-
10:29,-,-,-,-,42.378292,-72.535065,-,-,42.39405,-72.53433,-,-,42.325314,-72.53119,-,-,-,-,-,-
10:30,-,-,-,-,42.37826,-72.53506,-,-,42.39479,-72.52799,-,-,42.325302,-72.5311,-,-,-,-,-,-
10:31,-,-,-,-,42.37826,-72.53505,-,-,42.400112,-72.52798,-,-,42.32514,-72.52876,-,-,-,-,-,-
10:32,-,-,-,-,42.37826,-72.53504,-,-,42.40634,-72.53044,-,-,42.32207,-72.530075,-,-,-,-,-,-
10:33,-,-,-,-,42.37826,-72.53503,-,-,42.405777,-72.53244,-,-,42.321053,-72.53435,-,-,-,-,-,-
10:34,-,-,-,-,42.37825,-72.53503,-,-,42.405792,-72.53245,-,-,42.32049,-72.53441,-,-,-,-,-,-
10:35,-,-,-,-,42.378265,-72.53501,-,-,42.40581,-72.53246,-,-,42.318974,-72.528305,-,-,-,-,-,-
10:36,-,-,-,-,42.378273,-72.53501,-,-,42.405724,-72.53244,-,-,42.3113,-72.530136,-,-,-,-,-,-
10:37,-,-,-,-,42.37827,-72.53509,-,-,42.405045,-72.53071,-,-,42.305485,-72.52923,-,-,-,-,-,-
10:38,-,-,-,-,42.378254,-72.53506,-,-,42.40332,-72.52927,-,-,42.302162,-72.52778,-,-,-,-,-,-
10:39,-,-,-,-,42.378254,-72.53506,-,-,42.40009,-72.52794,-,-,42.291363,-72.53281,-,-,-,-,-,-
10:40,-,-,-,-,42.378277,-72.53507,-,-,42.39534,-72.5272,-,-,42.28549,-72.54467,-,-,-,-,-,-
10:41,-,-,-,-,-,-,-,-,42.393337,-72.52601,-,-,42.281223,-72.5567,-,-,-,-,-,-
10:42,-,-,-,-,-,-,-,-,42.390923,-72.5252,-,-,42.275715,-72.56488,-,-,-,-,-,-
10:43,-,-,-,-,-,-,-,-,42.387814,-72.52387,-,-,42.26755,-72.56718,-,-,-,-,-,-
10:44,-,-,-,-,-,-,-,-,42.38269,-72.52045,-,-,42.26169,-72.57268,-,-,-,-,-,-
10:45,-,-,-,-,-,-,-,-,42.377853,-72.52001,-,-,42.259212,-72.57485,-,-,-,-,-,-
10:46,-,-,-,-,-,-,-,-,42.375965,-72.51982,-,-,42.25804,-72.57278,-,-,-,-,-,-
10:47,-,-,-,-,42.378292,-72.535065,-,-,42.37562,-72.519646,-,-,42.256042,-72.57232,-,-,-,-,-,-
10:48,-,-,-,-,42.37827,-72.535034,-,-,42.37588,-72.51584,-,-,-,-,-,-,-,-,-,-
10:49,-,-,-,-,42.37826,-72.535034,-,-,42.3759,-72.51185,-,-,-,-,-,-,-,-,-,-
10:50,-,-,-,-,42.378277,-72.53506,-,-,42.375782,-72.50387,-,-,-,-,-,-,-,-,-,-
10:51,-,-,-,-,42.378304,-72.53506,-,-,42.375443,-72.500725,-,-,-,-,-,-,-,-,-,-
10:52,-,-,-,-,-,-,-,-,42.370384,-72.50184,-,-,-,-,-,-,-,-,-,-
10:53,-,-,-,-,-,-,-,-,42.370102,-72.49911,-,-,-,-,-,-,-,-,-,-
10:54,-,-,-,-,-,-,-,-,42.369934,-72.497055,-,-,-,-,-,-,-,-,-,-
10:55,-,-,-,-,-,-,-,-,42.359818,-72.48618,-,-,-,-,-,-,-,-,-,-
10:56,-,-,-,-,-,-,-,-,42.356483,-72.48192,-,-,42.25382,-72.57573,-,-,-,-,-,-
10:57,-,-,-,-,-,-,-,-,42.353344,-72.47816,-,-,42.254017,-72.57648,-,-,-,-,-,-
10:58,-,-,-,-,-,-,-,-,42.353416,-72.47478,-,-,42.257484,-72.5761,-,-,-,-,-,-
10:59,-,-,-,-,42.378246,-72.535095,-,-,42.347057,-72.46864,-,-,42.258858,-72.57497,-,-,-,-,-,-
11:0,-,-,-,-,42.378273,-72.53511,-,-,42.34356,-72.46303,-,-,42.266212,-72.57159,-,-,-,-,-,-
