ID	s	d	ts	te	LLC	ELC
----------------------------------------------------
27	11	13	1	8	10	12	6.04
32	11	13	6	8	10	12	6.04
30	11	13	5	10	10	12	6.04
3	11	13	2	11	1	12	6.04
5	11	13	3	11	1	12	6.04
7	11	13	6	11	1	12	6.04
9	11	13	8	11	1	12	6.04
12	8	13	18	43	1	44	22.04
10	8	13	9	43	1	44	22.04
6	8	13	5	43	1	44	22.04
4	8	13	3	43	1	44	22.04
2	8	13	2	43	1	44	22.04
13	8	13	19	43	1	44	22.04
15	8	13	21	43	1	44	22.04
14	8	13	22	43	1	44	22.04
17	8	13	23	43	1	44	22.04
18	8	13	24	43	1	44	22.04
19	8	13	25	43	1	44	22.04
20	8	13	26	43	1	44	22.04
22	8	13	32	43	1	44	22.04
23	8	13	33	43	1	44	22.04
21	8	13	36	43	1	44	22.04
24	8	13	37	43	1	44	22.04
