T X Y S0 S1 S2 S3 
0 11660.137 5507.818 5 9 21 53 
1 11660.137 5507.818 3 8 20 51 
2 11660.137 5507.818 4 15 20 47 
3 11660.137 5507.818 4 19 29 55 
4 11660.137 5507.818 5 17 25 47 
5 11660.137 5507.818 3 12 24 57 
6 11660.137 5507.818 3 8 21 43 
7 11660.137 5507.818 4 8 23 47 
8 11660.137 5507.818 4 9 26 53 
9 11660.137 5507.818 3 13 26 47 
10 11660.137 5507.818 5 13 25 40 
11 11660.137 5507.818 5 19 21 51 
12 11660.137 5507.818 5 19 28 56 
13 11660.137 5507.818 3 15 21 50 
14 11660.137 5507.818 4 9 23 42 
15 11660.137 5507.818 3 8 21 46 
16 11660.137 5507.818 3 8 27 50 
17 11660.137 5507.818 5 8 27 48 
18 11660.137 5507.818 3 16 26 52 
19 11660.137 5507.818 5 13 23 41 
20 11660.137 5507.818 3 17 25 46 
21 11660.137 5507.818 3 17 22 51 
22 11660.137 5507.818 4 13 20 46 
23 11660.137 5507.818 5 8 24 42 
24 11660.137 5507.818 3 17 29 54 
25 11660.137 5507.818 3 19 29 40 
26 11660.137 5507.818 5 9 25 51 
27 11660.137 5507.818 5 10 25 58 
28 11660.137 5507.818 5 11 21 58 
29 11660.137 5507.818 5 14 28 59 
30 11660.137 5507.818 4 12 27 51 
31 11660.137 5507.818 4 11 20 49 
32 11660.137 5507.818 3 11 25 42 
33 11660.137 5507.818 4 18 25 52 
34 11660.137 5507.818 5 16 25 58 
35 11660.137 5507.818 4 14 25 53 
36 11660.137 5507.818 3 19 22 55 
37 11660.137 5507.818 3 15 29 52 
38 11660.137 5507.818 5 8 26 44 
39 11660.137 5507.818 5 10 29 42 
40 11660.137 5507.818 4 18 21 54 
41 11660.137 5507.818 4 11 29 45 
42 11660.137 5507.818 3 19 21 52 
43 11660.137 5507.818 3 14 20 50 
44 11660.137 5507.818 3 17 23 43 
45 11660.137 5507.818 5 11 27 53 
46 11660.137 5507.818 4 11 28 40 
47 11660.137 5507.818 3 9 23 53 
48 11660.137 5507.818 5 19 21 55 
49 11660.137 5507.818 3 14 21 57 
50 11660.137 5507.818 4 16 20 54 
51 11660.137 5507.818 4 9 29 45 
52 11660.137 5507.818 4 9 25 42 
53 11660.137 5507.818 3 13 21 57 
54 11660.137 5507.818 4 16 20 40 
55 11660.137 5507.818 5 16 22 43 
56 11660.137 5507.818 5 18 21 51 
57 11660.137 5507.818 4 11 25 45 
58 11660.137 5507.818 4 18 29 43 
59 11660.137 5507.818 3 17 22 40 
