T X Y S0 S1 S2 S3 
8 9670.254 7692.232 4 10 26 56 
9 9670.254 7692.232 4 13 22 59 
10 9670.254 7692.232 3 11 28 45 
11 9670.254 7692.232 3 16 26 52 
12 9670.254 7692.232 5 10 28 57 
13 9670.254 7692.232 4 15 26 48 
14 9689.413 7672.895 5 9 25 55 
15 9721.494 7636.779 4 16 22 57 
16 9726.791 7631.097 5 17 21 41 
17 9732.185 7624.658 4 8 20 41 
18 9792.814 7555.139 4 10 25 44 
19 9833.51 7508.437 3 13 28 54 
20 9844.209 7496.428 5 18 24 54 
21 9896.744 7437.829 5 14 25 55 
22 9933.317 7396.242 5 11 28 46 
23 9960.506 7365.997 3 14 21 57 
24 10012.254 7306.73 3 8 20 45 
25 10032.339 7284.491 4 14 20 47 
26 10103.996 7204.875 3 8 23 40 
27 10166.272 7133.043 3 17 27 42 
28 10275.643 7015.177 4 8 20 55 
29 10385.001 6896.443 5 12 21 53 
30 10421.209 6857.135 5 12 22 49 
31 10426.875 6850.986 5 17 26 45 
32 10429.656 6847.973 4 15 25 52 
33 10437.357 6839.611 5 19 28 54 
34 10442.129 6834.429 3 15 23 51 
35 10559.219 6707.5 3 12 23 43 
36 10815.885 6429.179 5 19 26 40 
37 10909.573 6327.325 5 17 27 41 
38 10932.908 6302.417 5 19 25 48 
39 11008.44 6219.799 5 17 22 43 
40 11031.161 6195.448 3 15 26 43 
41 11253.293 5954.044 4 11 26 54 
42 11260.96 5946.16 4 9 26 56 
43 11270.997 5935.552 3 17 24 58 
44 11326.111 5875.762 3 17 27 50 
45 11363.747 5836.066 5 18 29 40 
46 11368.134 5831.396 3 10 22 48 
47 11395.947 5800.728 4 11 29 52 
48 11475.526 5712.973 3 19 26 51 
49 11505.271 5679.17 3 11 28 40 
50 11660.137 5507.818 5 17 22 46 
51 11678.564 5487.136 3 9 20 52 
52 11701.908 5458.003 4 13 25 49 
53 11729.988 5426.09 4 12 22 55 
54 11701.908 5458.003 4 10 21 43 
55 11678.564 5487.136 5 17 25 40 
56 11660.137 5507.818 5 11 20 40 
57 11505.271 5679.17 4 10 20 53 
58 11475.526 5712.973 3 18 26 56 
59 11475.526 5712.973 5 19 23 59 
