T X Y S0 S1 S2 S3 
0 4048.982 5917.549 3 12 21 57 
1 4048.982 5917.549 5 15 27 51 
2 4048.982 5917.549 4 17 25 53 
3 4048.982 5917.549 3 12 22 45 
4 4048.982 5917.549 3 17 25 52 
5 4048.982 5917.549 5 10 20 47 
6 4048.982 5917.549 3 10 23 52 
7 4048.982 5917.549 4 18 27 45 
8 4048.982 5917.549 4 16 27 59 
9 4048.982 5917.549 5 11 28 41 
10 4048.982 5917.549 3 11 23 58 
11 4048.982 5917.549 3 12 25 41 
12 4048.982 5917.549 5 14 28 47 
13 4048.982 5917.549 5 13 24 54 
14 4048.982 5917.549 4 10 28 48 
15 4048.982 5917.549 5 17 22 54 
16 4048.982 5917.549 3 15 28 52 
17 4048.982 5917.549 3 13 23 57 
18 4048.982 5917.549 3 13 23 46 
19 4048.982 5917.549 5 14 20 49 
20 4048.982 5917.549 4 11 23 42 
21 4048.982 5917.549 4 13 24 57 
22 4048.982 5917.549 3 12 26 55 
23 4048.982 5917.549 5 10 29 47 
24 4048.982 5917.549 5 14 21 53 
25 4048.982 5917.549 4 14 27 46 
26 4048.982 5917.549 5 17 23 59 
27 4048.982 5917.549 4 8 23 46 
28 4048.982 5917.549 4 18 28 51 
29 4048.982 5917.549 4 10 24 58 
30 4048.982 5917.549 3 16 23 45 
31 4048.982 5917.549 3 16 29 59 
32 4048.982 5917.549 4 10 20 58 
33 4048.982 5917.549 3 19 22 44 
34 4048.982 5917.549 5 19 29 49 
35 4048.982 5917.549 4 19 23 49 
36 4048.982 5917.549 3 11 27 43 
37 4048.982 5917.549 4 14 27 46 
38 4048.982 5917.549 3 18 21 55 
39 4048.982 5917.549 3 19 28 52 
40 4048.982 5917.549 4 15 25 48 
41 4048.982 5917.549 4 15 25 43 
42 4048.982 5917.549 5 12 20 45 
43 4048.982 5917.549 4 14 29 45 
44 4048.982 5917.549 4 16 22 57 
45 4048.982 5917.549 5 13 28 56 
46 4048.982 5917.549 4 9 26 54 
47 4048.982 5917.549 5 19 27 41 
48 4048.982 5917.549 3 15 24 47 
49 4048.982 5917.549 5 14 28 43 
50 4048.982 5917.549 3 10 25 44 
51 4048.982 5917.549 4 18 20 42 
52 4048.982 5917.549 5 8 21 54 
53 4048.982 5917.549 5 17 21 51 
54 4048.982 5917.549 3 13 24 47 
55 4048.982 5917.549 3 12 29 53 
56 4048.982 5917.549 3 8 29 44 
57 4048.982 5917.549 5 12 24 54 
58 4048.982 5917.549 5 17 27 46 
59 4048.982 5917.549 5 13 23 43 
