ID	s	d	ts	te	LLC	ELC
----------------------------------------------------
27	11	13	1	13	10	14	7.04
3	11	13	2	13	1	14	7.04
5	11	13	3	13	1	14	7.04
30	11	13	5	13	10	14	7.04
32	11	13	6	13	10	14	7.04
7	11	13	6	13	1	14	7.04
9	11	13	8	13	1	14	7.04
42	8	13	23	43	10	45	22.54
45	8	13	30	43	10	45	22.54
44	8	13	28	43	10	45	22.54
43	8	13	27	43	10	45	22.54
39	8	13	19	44	10	45	22.54
13	8	13	19	44	1	45	22.54
12	8	13	18	44	1	45	22.54
36	8	13	12	44	10	45	22.54
10	8	13	9	44	1	45	22.54
29	8	13	5	44	10	45	22.54
6	8	13	5	44	1	45	22.54
4	8	13	3	44	1	45	22.54
2	8	13	2	44	1	45	22.54
15	8	13	21	44	1	45	22.54
38	8	13	22	44	10	45	22.54
14	8	13	22	44	1	45	22.54
17	8	13	23	44	1	45	22.54
40	8	13	24	44	10	45	22.54
18	8	13	24	44	1	45	22.54
20	8	13	26	44	1	45	22.54
19	8	13	25	44	1	45	22.54
22	8	13	32	44	1	45	22.54
23	8	13	33	44	1	45	22.54
47	8	13	34	44	10	45	22.54
48	8	13	36	44	10	45	22.54
21	8	13	36	44	1	45	22.54
